"country";"Tercera";"Account_Name";"Account_ID_18";"accCreatedDate";"Opp_18";"oppPrimary_Deal_Services__c";"cupones";"Cash_in_USD"
"CO";"Paragliding";"Fenixperience";"0014600000p2lcAAAQ";"2017-06-29";"00646000006Pon5AAC";"Paragliding / Hang Gliding";17;967.31
"CO";"Paragliding";"Parapente San Felix(DEPURAR)";"0014600000p2oWOAAY";"2015-02-12";"00646000006PyFEAA0";"Paragliding / Hang Gliding";87;2261.68
"CO";"Paragliding";"Sin Limites Adventure";"0014600000p2wS1AAI";"2016-03-29";"00646000006PdfdAAC";"Tour  Walking";18;1108.47
"CO";"Paragliding";"Travesía Extrema";"0014600000p2pprAAA";"2016-08-18";"00646000006Pg2QAAS";"Paragliding / Hang Gliding";12;792.96
"CO";"Parks";"Kandu  Parque Temático Medellín";"0014600000p2pweAAA";"2015-01-27";"00646000006PxUjAAK";"Latin Music";34;968.88
"CO";"Parks";"LAGOS DE PESCA Y RESTAURANTE CUTUCUMAY";"0014600000p2sydAAA";"2013-04-26";"00646000004a2EPAAY";"";52;1257.83
"CO";"Party";"Cotelco Antioquia";"0014600000p2rl3AAA";"2013-07-10";"00646000004Zr62AAC";"";16;243.04
"CO";"Party";"Evedesa Group";"0014600000p2nY5AAI";"2014-09-29";"00646000006PuL7AAK";"Dance / Electronic  Music";95;2776.09
"CO";"Party";"Fabrikemos";"0014600000p2pD3AAI";"2015-03-31";"00646000006PzXUAA0";"Party  Childrens";17;930.56
"CO";"Party";"Grupo Merc Eventos y Logistica";"0014600000p2oDfAAI";"2017-02-07";"00646000006Pk7FAAS";"Party  Childrens";1;41.05
"CO";"Party";"Kike torres";"0014600000p2mzyAAA";"2014-08-13";"00646000006PsSDAA0";"Party  Function Hall";7;83.82
"CO";"Party";"LFC Colombia";"0014600000p2nOdAAI";"2014-09-17";"00646000006PtIoAAK";"Blood Sport  Human Fighting";101;1253.87
"CO";"Party";"Mango Biche Eventos y Recreacion";"0014600000p2prAAAQ";"2016-09-05";"00646000006Ph4qAAC";"Party  Childrens";6;345.33
"CO";"Party";"Mete Mano Producciones SAS";"0014600000p2scEAAQ";"2013-10-28";"00646000006POliAAG";"";501;7198.87
"CO";"Peeling";"Centro de Estetica Hsn FLOP";"0014600000p2pCWAAY";"2015-03-23";"00646000006Q1JqAAK";"Facial";1;10.26
"CO";"Peeling";"Sakura Stetik";"0014600000p2li5AAA";"2014-02-26";"00646000006PPzjAAG";"Facial";16;218.27
"CO";"Peeling";"Sarani Spa and Beauty Care";"0014600000p2wyuAAA";"2016-11-03";"00646000006PiHOAA0";"Facial  Peeling";3;30.79
"CO";"Perfume";"Luxe SAS";"0014600000p2oHwAAI";"2017-02-15";"00646000006PlpoAAC";"Health & Beauty  Fragrance  Womens";6;225.59
"CO";"Perfume";"Luxe SAS";"0014600000p2oHwAAI";"2017-02-15";"00646000006PlpqAAC";"Health & Beauty  Fragrance  Womens";2;75.20
"CO";"Perfume";"New Point Sas";"0014600000p2xB7AAI";"2016-12-19";"00646000006PjIhAAK";"Health & Beauty  Fragrance  Womens  Travel Size";20;237.09
"CO";"Personal Trainer";"Republica Fitness";"0014600000p2mTrAAI";"2014-06-11";"00646000006PSfCAAW";"Gym";54;796.86
"CO";"Pet Obedience School";"Academia Piccolo";"0014600000p2pK7AAI";"2015-02-19";"00646000006PyX6AAK";"Swimming / Pool";13;271.98
"CO";"Pet Obedience School";"Dog n' Roll";"0014600000p2n3wAAA";"2014-08-25";"00646000006PsbhAAC";"Pet  Sitter / Walking";51;2247.19
"CO";"Pet Obedience School";"GUAU PETMOVIL VETADA POR MALTRATO ANIMAL";"0014600000p2nABAAY";"2014-08-11";"00646000006Ps5rAAC";"Pet  Sitter / Walking";45;2726.35
"CO";"Pets";"Animall";"0014600000p2sU8AAI";"2013-10-11";"00646000004Zr2iAAC";"";53;307.91
"CO";"Pets";"Animal´s Health Center";"0014600000p2rIbAAI";"2013-04-17";"00646000004ZqWZAA0";"";319;2194.39
"CO";"Pets";"Masfinca - Agromarket";"0014600000p2rciAAA";"2013-09-18";"00646000004ZvlUAAS";"Vet";6;61.79
"CO";"Pets";"Pet Hotel Quattro";"0014600000p2t8jAAA";"2013-07-08";"00646000004Zjx6AAC";"";149;565.35
"CO";"Pets";"TiendAnimal Del Sur";"0014600000p2sSfAAI";"2013-06-13";"00646000004ZjsoAAC";"";41;371.20
"CO";"Photo & Camcorder";"Electrónica Groupon Co";"0014600000p2ldPAAQ";"2014-02-12";"00646000006PPnMAAW";"Camera / Camcorder";7;1314.76
"CO";"Photo & Camcorder";"SERVICIOS Y SOLUCIONES EN TECNOLOGÍA S.A.S";"0014600000p2pWrAAI";"2015-11-17";"00646000006PY1aAAG";"Cameras & Optics  Digital Cameras";2;519.95
"CO";"Photo & Camcorder";"Ziigo Colombia";"0014600000p2n4pAAA";"2014-09-04";"00646000006PsogAAC";"Camera / Camcorder";16;1094.23
"CO";"Photo Shoot Outdoors";"En medio de";"0014600000p2rRtAAI";"2013-05-05";"00646000004ZyfVAAS";"Photo Shoot  Outdoor";7;165.24
"CO";"Photo Shoot Studio";"AM Fotografia";"0014600000p2xP1AAI";"2015-07-10";"00646000006Q1cUAAS";"Photo Shoot  Studio";31;505.28
"CO";"Photo Shoot Studio";"Diego Alejandro Alzate Castrillón";"0014600000p2oR8AAI";"2015-01-07";"00646000006PxAyAAK";"Photo Shoot  Studio";4;174.48
"CO";"Photo Shoot Studio";"Mariann Photography";"0014600000p2rTUAAY";"2013-08-23";"00646000004ZqYWAA0";"Photo Shoot  Outdoor";26;400.28
"CO";"Photo Shoot Studio";"Oscar Triana Fotography";"0014600000p2ky0AAA";"2017-05-23";"00646000006PoDBAA0";"Photo Shoot  Studio";9;101.30
"CO";"Photo Shoot Studio";"Rasgo Cerró";"0014600000p2wocAAA";"2015-04-27";"00646000006Q0EdAAK";"Photo Shoot  Studio";125;1492.49
"CO";"Photo Shoot Studio";"Rasgo Cerró";"0014600000p2wRZAAY";"2016-03-17";"00646000006PbcLAAS";"Photo Shoot  Studio";51;758.75
"CO";"Photo Shoot Studio";"Studio Purpura";"0014600000p2rK3AAI";"2013-07-22";"00646000004Zr60AAC";"Photo Shoot  Studio";3;67.74
"CO";"Photography";"Arte + Color (Flop)";"0014600000p2p4sAAA";"2015-02-19";"00646000006Pyj2AAC";"Photo Printing  Canvas";23;296.18
"CO";"Photography";"Carlos Torres Fotógrafo";"0014600000p2wCcAAI";"2016-02-09";"00646000006PajrAAC";"Photo Shoot  Wedding";2;530.28
"CO";"Photography";"Foto Caribe S A S";"0014600000p2nJiAAI";"2016-06-22";"00646000006PfABAA0";"Photo Printing  NonCanvas";108;1823.22
"CO";"Photography";"Fotógrafo Oscar Herrera";"0014600000p2oOTAAY";"2014-12-29";"00646000006Px11AAC";"Photo Shoot  Studio";7;143.69
"CO";"Photography";"Fotogramaestudio";"0014600000p2lP2AAI";"2016-01-25";"00646000006PalbAAC";"Custom Printing  Shirts / Business Cards";1;17.79
"CO";"Photography";"Ic Innova Creativo";"0014600000p2ohRAAQ";"2015-02-02";"00646000006Py13AAC";"Photo Shoot  Outdoor";2;41.05
"CO";"Photography";"Impre Facil";"0014600000p2wMXAAY";"2014-03-05";"00646000006PQ53AAG";"Photo Processing";266;2912.12
"CO";"Photography";"Lapistudio video";"0014600000p2xYiAAI";"2015-06-10";"00646000006Q0zwAAC";"Picture / Film Digitalization";1;9.92
"CO";"Photography";"londonqphotos fotografia (DEPURADA POR FLOP)";"0014600000p2ngpAAA";"2014-10-27";"00646000006PuqVAAS";"Photo Shoot  Studio";4;124.02
"CO";"Photography";"Luisa Leal Fotografia";"0014600000p2lqRAAQ";"2014-02-28";"00646000006PQDiAAO";"Photo Shoot  Studio";49;653.79
"CO";"Photography";"Proyecccion Grafica XXI";"0014600000p2wpfAAA";"2015-04-20";"00646000006Q0KjAAK";"Custom Printing  Photobook";19;260.01
"CO";"Photography";"Tissu Classic";"0014600000p2wT1AAI";"2016-03-02";"00646000006PbpZAAS";"Custom Printing  Shirts / Business Cards";14;335.28
"CO";"Photography";"URBAN";"0014600000p2mGyAAI";"2014-04-28";"00646000006PRC7AAO";"Photo Shoot  Studio";32;505.65
"CO";"Photography";"Visualiza Comunicaciones (DEPURAR)";"0014600000p2lccAAA";"2014-02-14";"00646000006PPbtAAG";"Photo Processing";24;327.92
"CO";"Photography Course";"El Profesor Online - CL";"0014600000p2wJ3AAI";"2016-01-05";"00646000006PZBtAAO";"eLearning";1;16.42
"CO";"Physiotherapy";"EO centro(DEPURAR)";"0014600000p2wB1AAI";"2014-02-11";"00646000006PPUoAAO";"Consultant  Counselor / Therapist";20;299.35
"CO";"Physiotherapy";"Pasos de Amor / Equinoterapia";"0014600000p2leIAAQ";"2014-02-19";"00646000006PPe0AAG";"Consultant  Counselor / Therapist";26;571.34
"CO";"Picture Digitalisation";"BOOKS OUTLET";"0014600000p2lgMAAQ";"2014-02-24";"00646000006PQDZAA4";"Custom Printing  Photobook";10;121.90
"CO";"Picture Digitalisation";"Enamora";"0014600000p2l8xAAA";"2016-08-01";"00646000006PfgFAAS";"Food  Prepared";1;15.40
"CO";"Product Customization";"Cromia Digital";"0014600000p2rRWAAY";"2013-04-09";"00646000004Zp6zAAC";"Custom Printing  Shirts / Business Cards";9;165.89
"CO";"Product Customization";"JF publicidad";"0014600000p2rITAAY";"2013-04-08";"00646000004Zp6vAAC";"Custom Printing  Shirts / Business Cards";1;13.00
"CO";"Product Customization";"Phooto Colombia";"0014600000p2krDAAQ";"2017-04-19";"00646000006PmsoAAC";"Custom Printing  Photobook";235;2588.64
"CO";"Product Customization";"T - Shirt Ideas";"0014600000p2lwoAAA";"2014-04-08";"00646000006PR4pAAG";"Apparel & Accessories  Mens Active  Shirts & Tees";19;152.24
"CO";"Product Customization";"Taller Creativo Logistica y Eventos";"0014600000p2sC3AAI";"2013-08-30";"00646000004ZjyoAAC";"";21;230.93
"CO";"Products - Accessories";"Abrete Sexamo";"0014600000p2tH6AAI";"2013-04-30";"00646000004ZxpKAAS";"";36;721.73
"CO";"Products - Accessories";"Accessorize";"0014600000p2t0SAAQ";"2013-09-12";"00646000004ZkVGAA0";"";51;490.60
"CO";"Products - Accessories";"ArtesanIas de Colombia";"0014600000p2s4AAAQ";"2013-10-18";"00646000004Zqd9AAC";"";23;735.90
"CO";"Products - Accessories";"Grupo empresarial ib internacional s.a.";"0014600000p2sraAAA";"2013-09-11";"00646000004ZrqlAAC";"";20;341.43
"CO";"Products - Accessories";"Grupo empresarial ib internacional s.a.";"0014600000p2sraAAA";"2013-09-11";"00646000004ZrqnAAC";"";165;1687.84
"CO";"Products - Accessories";"Grupo Promo SAS";"0014600000p2oVqAAI";"2014-12-23";"00646000006Pwa7AAC";"Business Consultant";46;470.55
"CO";"Products - Accessories";"H2P publicidad ltda";"0014600000p2srPAAQ";"2013-09-10";"00646000004Zqy7AAC";"";29;306.57
"CO";"Products - Accessories";"Kiros Trading SAS";"0014600000p2lpkAAA";"2014-03-04";"00646000006PPsdAAG";"Health & Beauty  Other";8;262.75
"CO";"Products - Accessories";"Kiros Trading SAS";"0014600000p2lpkAAA";"2014-03-04";"00646000006PPt9AAG";"Health & Beauty  Hair Dryers";22;646.54
"CO";"Products - Accessories";"LF design and manufacturing SAS";"0014600000p2tI6AAI";"2013-07-30";"00646000006POfwAAG";"";1;32.81
"CO";"Products - Accessories";"Metrica W3 SAS";"0014600000p2siuAAA";"2013-06-14";"00646000004ZvHmAAK";"";11;74.89
"CO";"Products - Accessories";"New Point Sas";"0014600000p2xB7AAI";"2016-12-19";"00646000006PjIjAAK";"Apparel & Accessories  Intimates  Accessories";6;51.11
"CO";"Products - Accessories";"NIHAO COLOMBIA SAS";"0014600000p2sL1AAI";"2013-10-01";"00646000004a3khAAA";"";448;4120.89
"CO";"Products - Accessories";"Rigel Laboratorios SAS";"0014600000p2szpAAA";"2013-07-25";"00646000006POfrAAG";"";13;102.29
"CO";"Products - Accessories";"SASMON";"0014600000p2lBFAAY";"2016-08-01";"00646000006Pfi3AAC";"Apparel & Accessories  Womens  Belts";3;40.95
"CO";"Products - Accessories";"SASMON";"0014600000p2lBFAAY";"2016-08-01";"00646000006PfiOAAS";"Apparel & Accessories  Hair Accessories";1;5.10
"CO";"Products - Accessories";"SOLUCIONES INTEGRALES M&E SAS";"0014600000p2sshAAA";"2014-01-09";"00646000006POmoAAG";"Sporting Goods  Other";77;597.17
"CO";"Products - Accessories";"Te Tengo el regalo - Cuidado Personal";"0014600000p2m6hAAA";"2014-05-07";"00646000006PRcyAAG";"Apparel & Accessories  Watches  Womens";69;1770.47
"CO";"Products - Alcohol";"Altipal S.A";"0014600000p2xdnAAA";"2015-05-26";"00646000006Q2X6AAK";"Food";31;1097.69
"CO";"Products - Alcohol";"Mixology";"0014600000p2wd0AAA";"2016-03-31";"00646000006PcKMAA0";"Food, Beverages & Tobacco  Liquor & Spirits  Whiskey";147;2761.00
"CO";"Products - Alcohol";"Sulicor S.A.";"0014600000p2pTIAAY";"2015-11-10";"00646000006PXnIAAW";"Food, Beverages & Tobacco  Gourmet Gifts  Alcoholic Beverages";75;818.52
"CO";"Products - Bicycle";"Bicicletas Estilo Ltda";"0014600000p2xV8AAI";"2015-07-16";"00646000006Q1n0AAC";"Sporting Goods  Cycling";22;2796.82
"CO";"Products - Bicycle";"C&M Importadores";"0014600000p2mjVAAQ";"2015-09-04";"00646000006Q2KCAA0";"Sporting Goods  Cycling  Bikes  Unisex";5;376.16
"CO";"Products - Bicycle";"Fredfor S.A.S.";"0014600000p2mjoAAA";"2015-08-19";"00646000006Q23HAAS";"Sporting Goods  Cycling  Bikes  Unisex";11;1597.32
"CO";"Products - Bicycle";"Hi Alliance C&C Limited";"0014600000p2rdSAAQ";"2013-12-17";"00646000004a09jAAA";"Sporting Goods  Other";43;6752.40
"CO";"Products - Bicycle";"Juan Camilo  Segura Garcia";"0014600000p2owTAAQ";"2016-04-25";"00646000006PdBiAAK";"Sporting Goods  Cycling";4;437.78
"CO";"Products - Bicycle";"Juan Camilo  Segura Garcia";"0014600000p2owTAAQ";"2016-04-25";"00646000006PdBNAA0";"Sporting Goods  Cycling";3;359.12
"CO";"Products - Books";"Alma Cosmetics SAS";"0014600000p2t87AAA";"2013-05-28";"00646000004Zr4PAAS";"Media  Magazines & Newspapers";159;2643.69
"CO";"Products - Books";"Dagata S.A.";"0014600000p2mRuAAI";"2014-07-14";"00646000006Pr2KAAS";"Book  Hard Copy";17;173.90
"CO";"Products - Books";"Dagata S.A.";"0014600000p2mRuAAI";"2014-07-14";"00646000006Pr2OAAS";"Book  Hard Copy";2;21.14
"CO";"Products - Books";"Dagata S.A.";"0014600000p2mRuAAI";"2014-07-14";"00646000006Pr2XAAS";"Book  Hard Copy";11;131.68
"CO";"Products - Books";"Dagata S.A.";"0014600000p2mRuAAI";"2014-07-14";"00646000006PrBuAAK";"Book  Hard Copy";2;21.14
"CO";"Products - Books";"Dagata S.A.";"0014600000p2mRuAAI";"2014-07-14";"00646000006PrCyAAK";"Book  Hard Copy";16;559.16
"CO";"Products - Books";"Dagata S.A.";"0014600000p2mRuAAI";"2014-07-14";"00646000006PrOTAA0";"Book  Hard Copy";19;779.38
"CO";"Products - Books";"Ediciones Gamma - Revista Axxis";"0014600000p2shsAAA";"2013-04-02";"00646000006PO9IAAW";"Media  Magazines & Newspapers";205;2798.36
"CO";"Products - Books";"Market Supply Corporation";"0014600000p2lnwAAA";"2016-01-14";"00646000006PZOYAA4";"Office Supplies  Pens / Pencils / Markers";5;112.08
"CO";"Products - Car";"Autogermana SA";"0014600000p2mLWAAY";"2014-06-24";"00646000006Pr40AAC";"Automotive  Cars";1;650.03
"CO";"Products - Car";"Autogermana SA";"0014600000p2mLWAAY";"2014-06-24";"00646000006PShVAAW";"Automotive  Cars";2;1300.05
"CO";"Products - Car";"COINDAGRO";"0014600000p2skMAAQ";"2013-11-15";"00646000004a3m9AAA";"Home & Garden  Auto Products";29;365.08
"CO";"Products - Car";"Grupo Empresarial Sabocu Sas";"0014600000p2lIBAAY";"2016-10-11";"00646000006Pi6gAAC";"Automotive  Motorcycles";1;109.48
"CO";"Products - Car";"Zuca";"0014600000p2nupAAA";"2014-12-01";"00646000006Pvt0AAC";"Home & Garden  Kitchen Appliance Accessories";63;644.45
"CO";"Products - Chemist";"Brandport Sas";"0014600000p2nt9AAA";"2014-11-04";"00646000006PuqeAAC";"Health & Beauty  Makeup  Sets";67;685.37
"CO";"Products - Chemist";"Comercializadora Dermo SAS";"0014600000p2keIAAQ";"2017-06-13";"00646000006PohFAAS";"Health & Beauty  Epilator";11;74.89
"CO";"Products - Chemist";"Likout";"0014600000p2nBfAAI";"2014-09-08";"00646000006Psy1AAC";"Cases  Health & Beauty  Deodorant & Antiperspirant";72;958.21
"CO";"Products - Chemist";"Vemma Nutrition";"0014600000p2ljwAAA";"2016-01-04";"00646000006PYu3AAG";"Food, Beverages & Tobacco  Nutrition Drinks & Shots";3;123.06
"CO";"Products - Electronics";"Asiacol";"0014600000p2nscAAA";"2014-11-25";"00646000006PvgmAAC";"Home & Garden  Lighting Fixtures";27;510.54
"CO";"Products - Electronics";"Brandport Sas";"0014600000p2nt9AAA";"2014-11-04";"00646000006PuqdAAC";"Health & Beauty  Makeup  Sets";38;1558.76
"CO";"Products - Electronics";"Brandport Sas";"0014600000p2nt9AAA";"2014-11-04";"00646000006PuqSAAS";"Health & Beauty  Makeup  Sets";153;2926.04
"CO";"Products - Electronics";"Colsubsidio Goods";"0014600000p2xVQAAY";"2016-02-23";"00646000006PZwEAAW";"Electronics  Television Warranty";3;1435.87
"CO";"Products - Electronics";"Colsubsidio Goods";"0014600000p2xVQAAY";"2016-02-23";"00646000006PZwIAAW";"Electronics  Television Warranty";1;752.32
"CO";"Products - Electronics";"Colsubsidio Goods";"0014600000p2xVQAAY";"2016-02-23";"00646000006PZwNAAW";"Electronics  Laptops  PC";13;5777.36
"CO";"Products - Electronics";"IMPORTACIONES HOLYDER S.A.S.";"0014600000p2nUbAAI";"2014-10-22";"00646000006Pu9AAAS";"Home & Garden  Home Accessory";44;690.94
"CO";"Products - Electronics";"Importaciones Ovalop Group S.A.S";"0014600000p2xkOAAQ";"2015-05-28";"00646000006Q0y8AAC";"Health & Beauty  Cellulite Treatment";82;838.81
"CO";"Products - Electronics";"Nexsys de Colombia";"0014600000p2lNGAAY";"2015-12-14";"00646000006PYNbAAO";"Electronics  Tablet Computers  iPad";1;71.81
"CO";"Products - Electronics";"Rinofast SAS - FARMACIA";"0014600000p2mBeAAI";"2014-05-09";"00646000006PRdKAAW";"Health & Beauty  Medical Equipment";8;123.16
